Date,Open,High,Low,Close,Adj Close,Volume
2012-10-24,0.99259,0.99541,0.9888,0.9926,0.9926,0
2012-10-25,0.99428,0.99478,0.9903,0.9941,0.9941,0
2012-10-26,0.995,0.99899,0.9941,0.99489,0.99489,0
2012-10-29,0.99799,1.00027,0.9979,0.9992,0.9992,0
2012-10-30,1.0007,1.00185,0.99839,1.0007,1.0007,0
2012-10-31,0.9995,1.0012,0.99596,0.99951,0.99951,0
2012-11-01,0.9999,1.0011,0.996,1,1,0
2012-11-02,0.9962,0.99833,0.9935,0.9963,0.9963,0
2012-11-05,0.9956,0.99765,0.9938,0.9956,0.9956,0
2012-11-06,0.99591,0.9967,0.9928,0.9957,0.9957,0
2012-11-07,0.99208,0.99611,0.9874,0.9919,0.9919,0
2012-11-08,0.99657,0.998,0.9945,0.9965,0.9965,0
2012-11-09,1.0003,1.00306,0.9983,1.00019,1.00019,0
2012-11-12,1,1.00034,0.9982,1,1,0
2012-11-13,0.9998,1.00336,0.9989,0.99992,0.99992,0
2012-11-14,1.00157,1.00302,0.9995,1.00172,1.00172,0
2012-11-15,1.00378,1.00403,1.0001,1.00391,1.00391,0
2012-11-16,1.0005,1.003,0.9994,1.00067,1.00067,0
2012-11-19,1.00022,1.0015,0.9959,1.00024,1.00024,0
2012-11-20,0.9969,0.99769,0.9952,0.9969,0.9969,0
2012-11-21,0.99666,0.99901,0.99577,0.99643,0.99643,0
2012-11-22,0.9958,0.99775,0.9951,0.99573,0.99573,0
2012-11-23,0.99771,0.99813,0.99262,0.99763,0.99763,0
2012-11-26,0.9931,0.9952,0.9914,0.99361,0.99361,0
2012-11-27,0.9927,0.99435,0.99055,0.99268,0.99268,0
2012-11-28,0.9942,0.99605,0.9929,0.9942,0.9942,0
2012-11-29,0.99198,0.9937,0.9909,0.9919,0.9919,0
2012-11-30,0.9929,0.9949,0.992,0.993,0.993,0
2012-12-03,0.9937,0.99452,0.9916,0.9936,0.9936,0
2012-12-04,null,null,null,null,null,null
2012-12-05,0.99325,0.99409,0.9907,0.99316,0.99316,0
2012-12-06,0.99176,0.99258,0.9898,0.9918,0.9918,0
2012-12-07,0.9913,0.99324,0.98768,0.99139,0.99139,0
2012-12-10,0.9867,0.98862,0.9865,0.9869,0.9869,0
2012-12-11,0.9864,0.98795,0.9857,0.9864,0.9864,0
2012-12-12,0.98601,0.98642,0.9849,0.986,0.986,0
2012-12-13,0.9846,0.98476,0.9822,0.9846,0.9846,0
2012-12-14,0.9841,0.9862,0.9829,0.98423,0.98423,0
2012-12-17,0.9856,0.98803,0.9833,0.98574,0.98574,0
2012-12-18,0.9837,0.9852,0.9831,0.98371,0.98371,0
2012-12-19,0.986,0.98814,0.9847,0.986,0.986,0
2012-12-20,0.98872,0.98952,0.9875,0.9887,0.9887,0
2012-12-21,0.9875,0.9941,0.9874,0.9875,0.9875,0
2012-12-24,0.99357,0.99441,0.9913,0.9937,0.9937,0
2012-12-25,0.9926,0.993,0.9908,0.9926,0.9926,0
2012-12-26,0.99134,0.99391,0.9909,0.9912,0.9912,0
2012-12-27,0.9937,0.99417,0.9906,0.99381,0.99381,0
2012-12-28,0.9949,0.99672,0.9937,0.9947,0.9947,0
2012-12-31,0.99436,0.9968,0.9931,0.9944,0.9944,0
2013-01-01,0.9939,0.9947,0.992,0.992,0.992,0
2013-01-02,0.994,0.994,0.9836,0.9939,0.9939,0
2013-01-03,0.9856,0.9868,0.9843,0.9856,0.9856,0
2013-01-04,0.98846,0.99221,0.98507,0.9884,0.9884,0
2013-01-07,0.98604,0.98839,0.9853,0.98599,0.98599,0
2013-01-08,0.98567,0.98816,0.98429,0.9856,0.9856,0
2013-01-09,0.98657,0.9879,0.98539,0.9865,0.9865,0
2013-01-10,0.98759,0.988,0.9847,0.98761,0.98761,0
2013-01-11,0.9831,0.9842,0.9815,0.98323,0.98323,0
2013-01-14,0.98441,0.9865,0.9828,0.9845,0.9845,0
2013-01-15,0.9835,0.98659,0.983,0.98373,0.98373,0
2013-01-16,0.9838,0.98759,0.98375,0.9839,0.9839,0
2013-01-17,0.986,0.98838,0.9846,0.9861,0.9861,0
2013-01-18,0.9858,0.99452,0.9853,0.9858,0.9858,0
2013-01-21,0.99202,0.9936,0.9907,0.99199,0.99199,0
2013-01-22,0.9927,0.99445,0.9908,0.9927,0.9927,0
2013-01-23,0.99194,1.00023,0.9901,0.9918,0.9918,0
2013-01-24,0.9997,1.0032,0.9989,0.9997,0.9997,0
2013-01-25,1.0023,1.00981,1.0021,1.0023,1.0023,0
2013-01-28,1.0079,1.00995,1.0073,1.0078,1.0078,0
2013-01-29,1.006,1.00659,1.0038,1.0059,1.0059,0
2013-01-30,1.00133,1.0049,1.001,1.0013,1.0013,0
2013-01-31,1.0022,1.00338,0.99883,1.0022,1.0022,0
2013-02-01,0.9967,1.00036,0.9965,0.9967,0.9967,0
2013-02-04,0.9969,0.9989,0.9948,0.9968,0.9968,0
2013-02-05,0.9976,0.99935,0.997,0.9977,0.9977,0
2013-02-06,0.9953,0.99873,0.9952,0.99542,0.99542,0
2013-02-07,0.9956,0.9978,0.9932,0.9955,0.9955,0
2013-02-08,0.9979,1.00334,0.9969,0.9977,0.9977,0
2013-02-11,1.0035,1.00828,1.00317,1.00362,1.00362,0
2013-02-12,1.0053,1.00861,1.0024,1.00526,1.00526,0
2013-02-13,1.0016,1.00411,1.0012,1.00157,1.00157,0
2013-02-14,1.0014,1.00228,0.9999,1.00167,1.00167,0
2013-02-15,1.0009,1.008,1,1.0009,1.0009,0
2013-02-18,1.0074,1.0099,1.0056,1.0073,1.0073,0
2013-02-19,1.0105,1.01355,1.0099,1.0105,1.0105,0
2013-02-20,1.0117,1.01692,1.0105,1.0117,1.0117,0
2013-02-21,1.0171,1.02003,1.0163,1.0169,1.0169,0
2013-02-22,1.0175,1.0254,1.0156,1.0175,1.0175,0
2013-02-25,1.02226,1.02663,1.0219,1.0221,1.0221,0
2013-02-26,1.0256,1.03019,1.0239,1.0256,1.0256,0
2013-02-27,1.0255,1.02761,1.0249,1.0255,1.0255,0
2013-02-28,1.0233,1.03041,1.0216,1.02345,1.02345,0
2013-03-01,1.03063,1.03404,1.02783,1.0306,1.0306,0
2013-03-04,1.0271,1.03089,1.027,1.02707,1.02707,0
2013-03-05,1.0266,1.02882,1.0254,1.02655,1.02655,0
2013-03-06,1.0267,1.0333,1.0254,1.02665,1.02665,0
2013-03-07,1.0322,1.03285,1.0282,1.0322,1.0322,0
2013-03-08,1.0294,1.03142,1.02381,1.0294,1.0294,0
2013-03-11,1.0283,1.0293,1.0262,1.0282,1.0282,0
2013-03-12,1.0262,1.02824,1.02479,1.0264,1.0264,0
2013-03-13,1.026,1.0291,1.0245,1.0259,1.0259,0
2013-03-14,1.0278,1.02821,1.0253,1.02791,1.02791,0
2013-03-15,1.0221,1.023,1.0182,1.0221,1.0221,0
2013-03-18,1.02338,1.02482,1.0204,1.02313,1.02313,0
2013-03-19,1.0224,1.02714,1.0214,1.0222,1.0222,0
2013-03-20,1.027,1.02746,1.0237,1.02687,1.02687,0
2013-03-21,1.0255,1.02574,1.0201,1.0256,1.0256,0
2013-03-22,1.0243,1.02634,1.02192,1.0243,1.0243,0
2013-03-25,1.02221,1.02316,1.01868,1.0222,1.0222,0
2013-03-26,1.0215,1.0215,1.0163,1.0215,1.0215,0
2013-03-27,1.0167,1.01934,1.0149,1.0165,1.0165,0
2013-03-28,1.0161,1.01733,1.0145,1.0161,1.0161,0
2013-03-29,1.01585,1.01758,1.0155,1.0159,1.0159,0
2013-04-01,1.01707,1.01825,1.0154,1.01705,1.01705,0
2013-04-02,1.0165,1.01665,1.0121,1.01656,1.01656,0
2013-04-03,1.01424,1.01534,1.0124,1.01424,1.01424,0
2013-04-04,1.014,1.0164,1.01312,1.01415,1.01415,0
2013-04-05,1.01297,1.02315,1.0125,1.01298,1.01298,0
2013-04-08,1.0169,1.02116,1.01362,1.01692,1.01692,0
2013-04-09,1.0166,1.01747,1.01332,1.0166,1.0166,0
2013-04-10,1.0159,1.01673,1.0136,1.01603,1.01603,0
2013-04-11,1.0148,1.01531,1.0082,1.01469,1.01469,0
2013-04-12,1.01007,1.0144,1.0093,1.0101,1.0101,0
2013-04-15,1.01471,1.0224,1.01328,1.01476,1.01476,0
2013-04-16,1.0229,1.02552,1.0206,1.02303,1.02303,0
2013-04-17,1.0217,1.029,1.0215,1.0218,1.0218,0
2013-04-18,1.02612,1.02755,1.0229,1.0261,1.0261,0
2013-04-19,1.02569,1.02653,1.0228,1.02557,1.02557,0
2013-04-22,1.0256,1.02846,1.0246,1.0256,1.0256,0
2013-04-23,1.0255,1.0284,1.0249,1.0255,1.0255,0
2013-04-24,1.0269,1.02772,1.025,1.02703,1.02703,0
2013-04-25,1.0251,1.02547,1.0187,1.02526,1.02526,0
2013-04-26,1.0202,1.0209,1.0157,1.02015,1.02015,0
2013-04-29,1.01634,1.0167,1.0131,1.01637,1.01637,0
2013-04-30,1.0118,1.01221,1.0057,1.0117,1.0117,0
2013-05-01,1.0066,1.0098,1.0048,1.00671,1.00671,0
2013-05-02,1.0072,1.00882,1.0059,1.0072,1.0072,0
2013-05-03,1.0107,1.0131,1.0078,1.0107,1.0107,0
2013-05-06,1.00828,1.00941,1.0067,1.00817,1.00817,0
2013-05-07,1.0068,1.0081,1.0034,1.0067,1.0067,0
2013-05-08,1.00527,1.00584,1.0017,1.005,1.005,0
2013-05-09,1.0027,1.00415,1.0012,1.0027,1.0027,0
2013-05-10,1.007,1.0147,1.006,1.00696,1.00696,0
2013-05-13,1.01207,1.01313,1.00828,1.0121,1.0121,0
2013-05-14,1.0101,1.01667,1.0089,1.0102,1.0102,0
2013-05-15,1.0182,1.02155,1.017,1.0182,1.0182,0
2013-05-16,1.01555,1.02068,1.0148,1.0155,1.0155,0
2013-05-17,1.0185,1.03106,1.0183,1.0185,1.0185,0
2013-05-20,1.0283,1.02953,1.0268,1.0281,1.0281,0
2013-05-21,1.0243,1.0317,1.0241,1.0245,1.0245,0
2013-05-22,1.02623,1.03383,1.02518,1.0263,1.0263,0
2013-05-23,1.03745,1.03929,1.03088,1.03766,1.03766,0
2013-05-24,1.03187,1.03549,1.0314,1.0318,1.0318,0
2013-05-27,1.0318,1.03317,1.0312,1.03187,1.03187,0
2013-05-28,1.03439,1.0387,1.03233,1.03445,1.03445,0
2013-05-29,1.0406,1.04194,1.03502,1.0406,1.0406,0
2013-05-30,1.03487,1.03863,1.02983,1.0347,1.0347,0
2013-05-31,1.03031,1.0379,1.0298,1.0302,1.0302,0
2013-06-03,1.0358,1.03732,1.02874,1.0357,1.0357,0
2013-06-04,1.0284,1.03499,1.0276,1.0283,1.0283,0
2013-06-05,1.0348,1.03784,1.0328,1.0348,1.0348,0
2013-06-06,1.0344,1.03668,1.0216,1.0342,1.0342,0
2013-06-07,1.02737,1.0286,1.01786,1.0275,1.0275,0
2013-06-10,1.0215,1.02175,1.01685,1.02147,1.02147,0
2013-06-11,1.0194,1.02485,1.0177,1.0194,1.0194,0
2013-06-12,1.0184,1.0215,1.0154,1.01839,1.01839,0
2013-06-13,1.02073,1.02212,1.0149,1.0206,1.0206,0
2013-06-14,1.0159,1.01858,1.0139,1.0157,1.0157,0
2013-06-17,1.0165,1.01818,1.0143,1.01648,1.01648,0
2013-06-18,1.01881,1.0216,1.0173,1.0187,1.0187,0
2013-06-19,1.02174,1.02382,1.018,1.0217,1.0217,0
2013-06-20,1.02776,1.03833,1.02706,1.0277,1.0277,0
2013-06-21,1.03728,1.04828,1.0362,1.0374,1.0374,0
2013-06-24,1.04794,1.0554,1.0476,1.048,1.048,0
2013-06-25,1.04987,1.05439,1.0456,1.0498,1.0498,0
2013-06-26,1.05145,1.05263,1.04585,1.05151,1.05151,0
2013-06-27,1.0468,1.0503,1.0423,1.04673,1.04673,0
2013-06-28,1.0477,1.05493,1.04527,1.0478,1.0478,0
2013-07-01,1.0514,1.05322,1.04893,1.05132,1.05132,0
2013-07-02,1.04988,1.05756,1.0496,1.0498,1.0498,0
2013-07-03,1.0548,1.05635,1.05172,1.0548,1.0548,0
2013-07-04,1.0503,1.055,1.04726,1.0503,1.0503,0
2013-07-05,1.0523,1.0607,1.05103,1.0523,1.0523,0
2013-07-08,1.0573,1.060613,1.0545,1.05727,1.05727,0
2013-07-09,1.0557,1.058278,1.05129,1.0557,1.0557,0
2013-07-10,1.0529,1.055116,1.0493,1.053,1.053,0
2013-07-11,1.03792,1.043738,1.0326,1.0382,1.0382,0
2013-07-12,1.0373,1.041339,1.0355,1.03741,1.03741,0
2013-07-15,1.03941,1.0432,1.0379,1.0392,1.0392,0
2013-07-16,1.04355,1.045506,1.0383,1.04347,1.04347,0
2013-07-17,1.0378,1.04369,1.03559,1.0378,1.0378,0
2013-07-18,1.0409,1.0437,1.0388,1.04089,1.04089,0
2013-07-19,1.0379,1.03929,1.036,1.0379,1.0379,0
2013-07-22,1.03537,1.03623,1.0331,1.0353,1.0353,0
2013-07-23,1.03365,1.03468,1.02867,1.0335,1.0335,0
2013-07-24,1.02913,1.03121,1.0262,1.029,1.029,0
2013-07-25,1.03174,1.03174,1.0275,1.03192,1.03192,0
2013-07-26,1.02869,1.03003,1.0257,1.0286,1.0286,0
2013-07-29,1.02676,1.028,1.0259,1.02703,1.02703,0
2013-07-30,1.0261,1.0301,1.0257,1.0262,1.0262,0
2013-07-31,1.0299,1.03324,1.0281,1.03012,1.03012,0
2013-08-01,1.0281,1.0337,1.0264,1.0284,1.0284,0
2013-08-02,1.03465,1.0398,1.03401,1.0347,1.0347,0
2013-08-05,1.03878,1.04024,1.0377,1.03875,1.03875,0
2013-08-06,1.03587,1.03889,1.0347,1.03572,1.03572,0
2013-08-07,1.0374,1.0442,1.0373,1.0372,1.0372,0
2013-08-08,1.04205,1.04287,1.0346,1.04209,1.04209,0
2013-08-09,1.0328,1.0352,1.02843,1.0327,1.0327,0
2013-08-12,1.0285,1.03161,1.0279,1.0283,1.0283,0
2013-08-13,1.03113,1.03475,1.0299,1.03121,1.03121,0
2013-08-14,1.0346,1.03691,1.03175,1.03448,1.03448,0
2013-08-15,1.03317,1.03596,1.03,1.03317,1.03317,0
2013-08-16,1.03015,1.03582,1.0293,1.03019,1.03019,0
2013-08-19,1.03336,1.03407,1.03145,1.03319,1.03319,0
2013-08-20,1.03448,1.03994,1.0342,1.0345,1.0345,0
2013-08-21,1.03948,1.04511,1.03948,1.0395,1.0395,0
2013-08-22,1.0483,1.05151,1.04703,1.0483,1.0483,0
2013-08-23,1.0517,1.05662,1.0509,1.05166,1.05166,0
2013-08-26,1.05038,1.0532,1.0498,1.0503,1.0503,0
2013-08-27,1.05,1.05375,1.0499,1.04994,1.04994,0
2013-08-28,1.04914,1.05094,1.04745,1.04905,1.04905,0
2013-08-29,1.0492,1.0528,1.0476,1.04921,1.04921,0
2013-08-30,1.0537,1.05568,1.0492,1.0539,1.0539,0
2013-09-02,1.05355,1.05477,1.0513,1.05357,1.05357,0
2013-09-03,1.0552,1.0559,1.0508,1.05513,1.05513,0
2013-09-04,1.0534,1.05418,1.0475,1.05348,1.05348,0
2013-09-05,1.04965,1.05152,1.0475,1.0496,1.0496,0
2013-09-06,1.04993,1.05,1.0381,1.05,1.05,0
2013-09-09,1.04121,1.04121,1.03628,1.0413,1.0413,0
2013-09-10,1.03714,1.0379,1.03294,1.0372,1.0372,0
2013-09-11,1.03525,1.03645,1.03255,1.0353,1.0353,0
2013-09-12,1.03091,1.03342,1.0304,1.03087,1.03087,0
2013-09-13,1.03225,1.03454,1.0321,1.03229,1.03229,0
2013-09-16,1.0311,1.03224,1.0279,1.03099,1.03099,0
2013-09-17,1.03188,1.0333,1.02763,1.03187,1.03187,0
2013-09-18,1.0296,1.0317,1.0286,1.0295,1.0295,0
2013-09-19,1.02205,1.0237,1.01824,1.02231,1.02231,0
2013-09-20,1.02659,1.02999,1.02621,1.02658,1.02658,0
2013-09-23,1.02994,1.03053,1.02749,1.02979,1.02979,0
2013-09-24,1.02844,1.03091,1.02677,1.0283,1.0283,0
2013-09-25,1.0306,1.03181,1.02845,1.03059,1.03059,0
2013-09-26,1.032,1.03384,1.0299,1.03198,1.03198,0
2013-09-27,1.03105,1.03313,1.0298,1.0311,1.0311,0
2013-09-30,1.03121,1.03163,1.02745,1.0312,1.0312,0
2013-10-01,1.03236,1.0333,1.02875,1.03237,1.03237,0
2013-10-02,1.03378,1.0355,1.0327,1.03375,1.03375,0
2013-10-03,1.0325,1.03392,1.03125,1.03245,1.03245,0
2013-10-04,1.0326,1.0339,1.02967,1.03277,1.03277,0
2013-10-07,1.02983,1.03333,1.0295,1.02988,1.02988,0
2013-10-08,null,null,null,null,null,null
2013-10-09,1.03565,1.04063,1.03565,1.0355,1.0355,0
2013-10-10,1.0392,1.04181,1.0371,1.03928,1.03928,0
2013-10-11,1.0409,1.04116,1.03768,1.04093,1.04093,0
2013-10-14,1.03642,1.0369,1.0337,1.03641,1.03641,0
2013-10-15,1.035,1.03744,1.033,1.0351,1.0351,0
2013-10-16,1.0366,1.03822,1.0342,1.03725,1.03725,0
2013-10-17,1.03284,1.03314,1.028,1.0328,1.0328,0
2013-10-18,1.0299,1.03003,1.0276,1.0299,1.0299,0
2013-10-21,1.0294,1.03014,1.0286,1.02946,1.02946,0
2013-10-22,1.0307,1.031,1.027,1.03062,1.03062,0
2013-10-23,1.0291,1.0392,1.02818,1.029,1.029,0
2013-10-24,1.03791,1.04345,1.0364,1.0379,1.0379,0
2013-10-25,1.0418,1.04541,1.0409,1.04171,1.04171,0
2013-10-28,1.04408,1.04486,1.0429,1.0441,1.0441,0
2013-10-29,1.0443,1.04529,1.0426,1.04438,1.04438,0
2013-10-30,1.04702,1.04724,1.0438,1.0469,1.0469,0
2013-10-31,1.04789,1.04889,1.0422,1.0478,1.0478,0
2013-11-01,1.043,1.0452,1.04109,1.0429,1.0429,0
2013-11-04,1.0415,1.04273,1.0395,1.04161,1.04161,0
2013-11-05,1.04207,1.04515,1.04156,1.04197,1.04197,0
2013-11-06,1.04509,1.04585,1.04109,1.045,1.045,0
2013-11-07,1.04193,1.0448,1.0401,1.04192,1.04192,0
2013-11-08,1.0453,1.04996,1.0445,1.04524,1.04524,0
2013-11-11,1.0484,1.0484,1.0463,1.04847,1.04847,0
2013-11-12,1.04686,1.05077,1.0463,1.04692,1.04692,0
2013-11-13,1.04924,1.0495,1.0477,1.04909,1.04909,0
2013-11-14,1.0448,1.05233,1.044,1.04468,1.04468,0
2013-11-15,1.04684,1.04835,1.0452,1.04681,1.04681,0
2013-11-18,1.0438,1.04408,1.0412,1.04382,1.04382,0
2013-11-19,1.04315,1.04483,1.04161,1.04328,1.04328,0
2013-11-20,1.04548,1.04733,1.0437,1.04545,1.04545,0
2013-11-21,1.0457,1.0515,1.0454,1.0454,1.0454,0
2013-11-22,1.05188,1.05658,1.0515,1.05178,1.05178,0
2013-11-25,1.05466,1.0582,1.0538,1.0545,1.0545,0
2013-11-26,1.05243,1.05566,1.05208,1.05295,1.05295,0
2013-11-27,1.05415,1.06004,1.0528,1.05423,1.05423,0
2013-11-28,1.05907,1.05964,1.0566,1.05913,1.05913,0
2013-11-29,1.0587,1.0599,1.0559,1.0585,1.0585,0
2013-12-02,1.0622,1.06524,1.0609,1.06219,1.06219,0
2013-12-03,1.0643,1.06712,1.063,1.0642,1.0642,0
2013-12-04,1.06393,1.0695,1.0637,1.0639,1.0639,0
2013-12-05,1.06774,1.06953,1.06475,1.06765,1.06765,0
2013-12-06,1.06468,1.07014,1.06211,1.0647,1.0647,0
2013-12-09,1.06537,1.06678,1.0641,1.06542,1.06542,0
2013-12-10,1.0636,1.06439,1.06096,1.06353,1.06353,0
2013-12-11,1.0605,1.06187,1.0583,1.06048,1.06048,0
2013-12-12,1.05906,1.06509,1.0558,1.05917,1.05917,0
2013-12-13,1.0644,1.06666,1.061,1.06419,1.06419,0
2013-12-16,1.0589,1.05926,1.0571,1.05881,1.05881,0
2013-12-17,1.0591,1.0615,1.0571,1.0593,1.0593,0
2013-12-18,1.0602,1.06696,1.06,1.06016,1.06016,0
2013-12-19,1.0717,1.07263,1.0682,1.07147,1.07147,0
2013-12-20,1.06723,1.07345,1.066,1.06711,1.06711,0
2013-12-23,1.06422,1.06511,1.05806,1.06421,1.06421,0
2013-12-24,1.06154,1.06325,1.0604,1.06152,1.06152,0
2013-12-25,1.06306,1.0632,1.0568,1.06306,1.06306,0
2013-12-26,1.06386,1.0643,1.0613,1.06347,1.06347,0
2013-12-27,1.0651,1.07009,1.0617,1.0648,1.0648,0
2013-12-30,1.0706,1.0727,1.0661,1.0707,1.0707,0
2013-12-31,1.0643,1.06556,1.06178,1.0645,1.0645,0
2014-01-01,1.06193,1.0622,1.0615,1.06193,1.06193,0
2014-01-02,1.0645,1.0661,1.059,1.06445,1.06445,0
2014-01-03,1.06691,1.06714,1.06027,1.06691,1.06691,0
2014-01-06,1.06306,1.06785,1.0611,1.06305,1.06305,0
2014-01-07,1.066,1.07611,1.0658,1.06609,1.06609,0
2014-01-08,1.07736,1.0827,1.07727,1.0773,1.0773,0
2014-01-09,1.08228,1.08656,1.0819,1.08223,1.08223,0
2014-01-10,1.08457,1.09433,1.0837,1.08448,1.08448,0
2014-01-13,1.09044,1.0927,1.086,1.09041,1.09041,0
2014-01-14,1.08814,1.0938,1.0878,1.0882,1.0882,0
2014-01-15,1.0948,1.099,1.093,1.09472,1.09472,0
2014-01-16,1.0946,1.09617,1.09052,1.09482,1.09482,0
2014-01-17,1.09324,1.09808,1.0924,1.0932,1.0932,0
2014-01-20,1.09656,1.09689,1.0929,1.0965,1.0965,0
2014-01-21,1.09537,1.10185,1.09459,1.09524,1.09524,0
2014-01-22,1.0971,1.10639,1.09526,1.0968,1.0968,0
2014-01-23,1.1102,1.1172,1.1097,1.1102,1.1102,0
2014-01-24,1.11123,1.11363,1.1055,1.11129,1.11129,0
2014-01-27,1.1061,1.10703,1.1031,1.1062,1.1062,0
2014-01-28,1.1115,1.11693,1.1076,1.11146,1.11146,0
2014-01-29,1.11444,1.11846,1.1104,1.1146,1.1146,0
2014-01-30,1.11824,1.11973,1.11514,1.1181,1.1181,0
2014-01-31,1.11573,1.1222,1.115,1.11559,1.11559,0
2014-02-03,1.1123,1.11319,1.10408,1.11223,1.11223,0
2014-02-04,1.1109,1.11224,1.1059,1.1107,1.1107,0
2014-02-05,1.10838,1.11205,1.1037,1.1083,1.1083,0
2014-02-06,1.10783,1.11212,1.105,1.10775,1.10775,0
2014-02-07,1.1069,1.10773,1.0967,1.10689,1.10689,0
2014-02-10,1.1038,1.10584,1.1014,1.10369,1.10369,0
2014-02-11,1.1056,1.10897,1.1031,1.1056,1.1056,0
2014-02-12,1.1011,1.10244,1.0973,1.10084,1.10084,0
2014-02-13,1.0996,1.10249,1.0974,1.09939,1.09939,0
2014-02-14,1.09773,1.09831,1.0939,1.09773,1.09773,0
2014-02-17,1.09722,1.0981,1.0948,1.0973,1.0973,0
2014-02-18,1.0956,1.0975,1.09454,1.0956,1.0956,0
2014-02-19,1.09516,1.10525,1.09095,1.09514,1.09514,0
2014-02-20,1.10724,1.1092,1.1057,1.107,1.107,0
2014-02-21,1.1102,1.11842,1.1102,1.11037,1.11037,0
2014-02-24,1.1112,1.114,1.1067,1.1112,1.1112,0
2014-02-25,1.1059,1.10951,1.1052,1.10588,1.10588,0
2014-02-26,1.10843,1.1112,1.107,1.10839,1.10839,0
2014-02-27,1.1136,1.1158,1.1125,1.1136,1.1136,0
2014-02-28,1.1121,1.1142,1.10619,1.1123,1.1123,0
2014-03-03,1.10618,1.11091,1.1038,1.10624,1.10624,0
2014-03-04,1.10792,1.11043,1.1058,1.10796,1.10796,0
2014-03-05,1.1087,1.10948,1.10387,1.1088,1.1088,0
2014-03-06,1.10291,1.10456,1.09547,1.10282,1.10282,0
2014-03-07,1.0986,1.10942,1.0978,1.09857,1.09857,0
2014-03-10,1.10884,1.1129,1.1087,1.10884,1.10884,0
2014-03-11,1.1115,1.11293,1.1071,1.11143,1.11143,0
2014-03-12,1.11086,1.11527,1.1099,1.11086,1.11086,0
2014-03-13,1.1117,1.11201,1.1042,1.11167,1.11167,0
2014-03-14,1.1077,1.11086,1.1068,1.10773,1.10773,0
2014-03-17,1.10951,1.1102,1.1043,1.10947,1.10947,0
2014-03-18,1.10575,1.10849,1.10276,1.1058,1.1058,0
2014-03-19,1.11276,1.1195,1.1118,1.11278,1.11278,0
2014-03-20,1.12432,1.12773,1.12385,1.12455,1.12455,0
2014-03-21,1.124,1.12615,1.11778,1.1241,1.1241,0
2014-03-24,1.12256,1.1245,1.12027,1.12257,1.12257,0
2014-03-25,1.11961,1.12098,1.11673,1.1197,1.1197,0
2014-03-26,1.11652,1.11672,1.11248,1.1165,1.1165,0
2014-03-27,1.10972,1.11019,1.1048,1.10986,1.10986,0
2014-03-28,1.10304,1.106,1.0999,1.10296,1.10296,0
2014-03-31,1.10513,1.10665,1.10055,1.105,1.105,0
2014-04-01,1.10518,1.10696,1.1019,1.1052,1.1052,0
2014-04-02,1.10284,1.10459,1.10031,1.1028,1.1028,0
2014-04-03,1.103,1.10401,1.1005,1.1029,1.1029,0
2014-04-04,1.1034,1.1035,1.096,1.1034,1.1034,0
2014-04-07,1.0979,1.10082,1.09651,1.09799,1.09799,0
2014-04-08,1.09746,1.09762,1.09138,1.09755,1.09755,0
2014-04-09,1.09292,1.09418,1.08935,1.0929,1.0929,0
2014-04-10,1.0881,1.09189,1.0868,1.088,1.088,0
2014-04-11,1.093,1.09809,1.09172,1.09334,1.09334,0
2014-04-14,1.09745,1.09904,1.09424,1.09762,1.09762,0
2014-04-15,1.09687,1.10127,1.0963,1.0968,1.0968,0
2014-04-16,1.09833,1.1033,1.09673,1.09844,1.09844,0
2014-04-17,1.10093,1.1017,1.09836,1.1009,1.1009,0
2014-04-18,1.1007,1.10246,1.0994,1.10071,1.10071,0
2014-04-21,1.10215,1.10302,1.10066,1.10208,1.10208,0
2014-04-22,1.10189,1.1039,1.0999,1.1018,1.1018,0
2014-04-23,1.1027,1.10503,1.1014,1.10263,1.10263,0
2014-04-24,1.10305,1.1037,1.1015,1.10305,1.10305,0
2014-04-25,1.1021,1.10426,1.101,1.1021,1.1021,0
2014-04-28,1.10344,1.10381,1.1015,1.1034,1.1034,0
2014-04-29,1.10239,1.10251,1.0957,1.10241,1.10241,0
2014-04-30,1.095,1.0978,1.0942,1.0952,1.0952,0
2014-05-01,1.09605,1.09948,1.0957,1.0965,1.0965,0
2014-05-02,1.09627,1.0998,1.09406,1.09633,1.09633,0
2014-05-05,1.09759,1.09874,1.0952,1.0976,1.0976,0
2014-05-06,1.0958,1.096,1.0889,1.09582,1.09582,0
2014-05-07,1.08896,1.09051,1.0873,1.0889,1.0889,0
2014-05-08,1.08964,1.09031,1.0859,1.0898,1.0898,0
2014-05-09,1.083,1.0913,1.0811,1.08302,1.08302,0
2014-05-12,1.08987,1.09026,1.0869,1.0898,1.0898,0
2014-05-13,1.08971,1.0922,1.08868,1.0898,1.0898,0
2014-05-14,1.09038,1.09202,1.0884,1.0906,1.0906,0
2014-05-15,1.0888,1.08888,1.0854,1.0887,1.0887,0
2014-05-16,1.08767,1.08883,1.0863,1.0876,1.0876,0
2014-05-19,1.08646,1.08754,1.0848,1.08639,1.08639,0
2014-05-20,1.0872,1.09144,1.0865,1.08719,1.08719,0
2014-05-21,1.09095,1.094,1.0892,1.09084,1.09084,0
2014-05-22,1.0913,1.09226,1.0891,1.09138,1.09138,0
2014-05-23,1.0893,1.09081,1.08656,1.0893,1.0893,0
2014-05-26,1.08699,1.08716,1.0852,1.0869,1.0869,0
2014-05-27,1.08572,1.08703,1.083,1.0856,1.0856,0
