formatted_date,ACZ.TO,ATSX.TO,BASE-B.TO,BASE.TO,BDIV.TO,BESG.TO,BGC.TO,BGU.TO,BLCK.TO,BLOV.TO,BNC.TO,BND.TO,BPRF.TO,BREA.TO,BXF.TO,CACB.TO,CAGG.TO,CAGS.TO,CALL.TO,CARS-B.TO,CARS.TO,CBH.TO,CBO.TO,CDLB-B.TO,CDZ.TO,CEW.TO,CFLX.TO,CGAA.TO,CGL-C.TO,CGL.TO,CGLO.TO,CGR.TO,CGXF.TO,CHB.TO,CHNA-B.TO,CIBR.TO,CIC.TO,CIF.TO,CINF.TO,CINT.TO,CLF.TO,CLG.TO,CMAG.TO,CMAR.TO,CMCE.TO,CMEY.TO,CMR.TO,CMUE.TO,COMM.TO,COW.TO,CPD.TO,CRED.TO,CSAV.TO,CSD.TO,CSY.TO,CUD.TO,CVD.TO,CWW.TO,CXF.TO,CYBR-B.TO,CYBR.TO,CYH.TO,DANC.TO,DCC.TO,DCG.TO,DCP.TO,DCS.TO,DCU.TO,DFC.TO,DFD.TO,DFE.TO,DFU.TO,DGR-B.TO,DGR.TO,DGRC.TO,DISC.TO,DIVS.TO,DLR.TO,DQD.TO,DQI.TO,DRCU.TO,DRFC.TO,DRFE.TO,DRFG.TO,HXS.TO,ZQQ.TO
2011-07-26,,,,,,,,,,,,,,,,,,,,,,,20.468999389648438,,21.585000686645508,7.5510002098083495,,23.898305892944336,,14.579999923706055,,17.5,40.84000015258789,20.979000381469728,,,,17.97378921508789,,,20.186000610351563,,,,,,50.029998779296875,,,21.700000762939453,17.509000534057616,,,,27.8700008392334,,20.398000457763672,15.609999656677246,,,,17.427225897094726,,,,,,,,,,,,,,,,9.467100143432617,,,,,,,5.715000152587891,18.8700008392334
2011-07-27,,,,,,,,,,,,,,,,,,,,,,,20.468999389648438,,21.354999237060547,7.450999828338623,,23.97740057849121,,14.520000457763672,,17.40999984741211,40.20000076293945,20.9990008392334,,,,17.5,,,20.176000381469727,,,,,,50.029998779296875,,,21.34000015258789,17.439000839233397,,,,27.209999084472656,,20.277999618530274,15.369999885559082,,,,17.06073267199707,,,,,,,,,,,,,,,,9.467100143432617,,,,,,,5.599999904632568,18.3799991607666
2011-07-28,,,,,,,,,,,,,,,,,,,,,,,20.478999618530274,,21.514999084472656,7.450999828338623,,23.83615759753418,,14.550000190734863,,17.479999542236328,39.91999816894531,20.989000610351564,,,,17.691532135009766,,,20.186000610351563,,,,,,50.05200045776367,,,21.309999465942383,17.468999618530272,,,,26.579999923706055,,20.267999389648438,15.289999961853027,,,,16.987433264038085,,,,,,,,,,,,,,,,9.517350196838379,,,,,,,5.625,18.440000534057617
2011-07-29,,,,,,,,,,,,,,,,,,,,,,,20.509000305175782,,21.405000381469726,7.381000133514404,,23.55367354296875,,14.619999885559082,,17.479999542236328,39.91999816894531,21.06900053405762,,,,17.560483932495117,,,20.1960008392334,,,,,,50.05200045776367,,,21.290000915527344,17.519000762939452,,,,26.700000762939453,,20.267999389648438,15.399999618530273,,,,16.976963827392577,,,,,,,,,,,,,,,,9.517350196838379,,,,,,,5.545000076293945,18.389999389648438
2011-08-02,,,,,,,,,,,,,,,,,,,,,,,20.60900068664551,,21.165000610351562,7.231000038146973,,23.214688099853515,,14.90999984741211,,17.0,39.84000015258789,20.979000381469728,,,,17.520160675048828,,,20.336000228881836,,,,,,50.0419983215332,,,20.75,17.47899984741211,,,,26.25,,20.2579991607666,14.890000343322754,,,,16.757067510864257,,,,,,,,,,,,,,,,9.627900123596191,,,,,,,5.389999866485596,17.829999923706055
2011-08-03,,,,,,,,,,,,,,,,,,,,,,,20.64899969482422,,21.12499969482422,7.271,,23.04519728564453,,14.90999984741211,,17.209999084472656,39.599998474121094,20.81900053405762,,,,17.086694717407227,,,20.315999771118165,,,,,,50.0419983215332,,,20.84000015258789,17.509000534057616,,,,26.280000686645508,,20.19799969482422,15.09000015258789,,,,16.683768102905272,,,,,,,,,,,,,,,,9.64799976348877,,,,,,,5.360000133514404,18.0
2011-08-04,,,,,,,,,,,,,,,,,,,,,,,20.66900015258789,,20.62499969482422,7.180999847412109,,22.649718083374022,,14.789999961853027,,16.280000686645508,38.08000183105469,20.688999465942384,,,,16.885080337524414,,,20.455999160766602,,,,,,50.05200045776367,,,19.799999237060547,17.42900061035156,,,,25.200000762939453,,20.128,14.729999542236328,,,,15.992669889709473,,,,,,,,,,,,,,,,9.808799743652344,,,,,,,5.150000095367432,17.190000534057617
2011-08-05,,,,,,,,,,,,,,,,,,,,,,,20.679000381469727,,20.37499969482422,7.071000190734863,,22.22598914050293,,14.920000076293945,,16.270000457763672,36.0,20.31900053405762,,,,16.683467864990234,,,20.41600015258789,,,,,,50.032,,,19.84000015258789,17.388999694824218,,,,24.75,,19.957999923706055,14.449999809265137,,,,15.940314123413087,,,,,,,,,,,,,,,,9.798749923706055,,,,,,,5.144999980926514,17.0
2011-08-08,,,,,,,,,,,,,,,,,,,,,,,20.6990008392334,,19.555,6.841000171661377,,21.322033680908202,,15.479999542236328,,15.119999885559082,36.2400016784668,19.669000915527345,,,,15.252016067504883,,,20.455999160766602,,,,,,50.0419983215332,,,18.59000015258789,17.099000686645507,,,,23.700000762939453,,19.728000381469727,13.850000381469727,,,,14.77801019885254,,,,,,,,,,,,,,,,9.899250030517578,,,,,,,4.864999771118164,16.0
2011-08-09,,,,,,,,,,,,,,,,,,,,,,,20.718999389648438,,20.005000762939453,6.9210000953674315,,22.197739399902343,,15.5600004196167,,15.90999984741211,36.400001525878906,19.719000152587892,,,,15.262097358703613,,,20.526000762939454,,,,,,50.05200045776367,,,19.5,17.189000839233397,,,,24.0,,19.80800030517578,14.140000343322754,,,,15.584293195983888,,,,,,,,,,,,,,,,9.859049797058105,,,,,,,4.945000171661377,16.530000686645508
2011-08-10,,,,,,,,,,,,,,,,,,,,,,,20.818999771118165,,20.1849991607666,6.930999847412109,,22.197739399902343,,16.190000534057617,,15.65999984741211,38.2400016784668,19.678999237060548,,,,15.766128540039062,,,20.576,,,,,,50.05200045776367,,,19.190000534057617,17.208999389648437,,,,25.049999237060547,,19.7480008392334,14.449999809265137,,,,14.924607107421876,,,,,,,,,,,,,,,,9.929400444030762,,,,,,,4.78000020980835,16.139999389648438
2011-08-11,,,,,,,,,,,,,,,,,,,,,,,20.749000076293946,,20.665000610351562,7.131000133514404,,22.451977528564452,,15.770000457763672,,16.229999542236328,38.720001220703125,19.65900068664551,,,,15.977823257446289,,,20.545999313354493,,,,,,50.0419983215332,,,20.100000381469727,17.259000534057616,,,,25.440000534057617,,19.908000686645508,14.430000305175781,,,,15.605234930297852,,,,,,,,,,,,,,,,9.919349670410156,,,,,,,4.994999885559082,16.950000762939453
2011-08-12,,,,,,,,,,,,,,,,,,,,,,,20.749000076293946,,20.704999618530273,7.1710000953674315,,22.451977528564452,,15.720000267028809,,16.110000610351562,38.720001220703125,19.618999771118165,,,,16.421371459960938,,,20.565999771118165,,,,,,50.0419983215332,,,20.290000915527344,17.349000686645507,,,,25.530000686645508,,19.927999237060547,14.699999809265137,,,,15.647120306274415,,,,,,,,,,,,,,,,9.929400444030762,,,,,,,5.050000190734863,16.93000030517578
