formatted_date,HXX.TO,EHE.TO,EUR-A.TO,EUR.TO,MEU.TO,RPD.TO,RPDH.TO,RWE-B.TO,RWE.TO,VE.TO,XEH.TO,XEU.TO,ZEQ.TO,ZWE.TO,ZWP.TO,VUS.TO
2013-09-24,,,,,,,,,,,,,,,,35.67219269646117
2013-09-25,,,,,,,,,,,,,,,,35.547719736370006
2013-09-26,,,,,,,,,,,,,,,,35.599583139997655
2013-09-27,,,,,,,,,,,,,,,,35.53734468149004
2013-09-30,,,,,,,,,,,,,,,,35.34026216493536
2013-10-01,,,,,,,,,,,,,,,,35.57883698716178
2013-10-02,,,,,,,,,,,,,,,,35.53734468149004
2013-10-03,,,,,,,,,,,,,,,,35.36100831777123
2013-10-04,,,,,,,,,,,,,,,,35.568465889205875
2013-10-07,,,,,,,,,,,,,,,,35.34026216493536
2013-10-08,,,,,,,,,,,,,,,,34.8008740619749
2013-10-09,,,,,,,,,,,,,,,,34.85273746560255
2013-10-10,,,,,,,,,,,,,,,,35.47511017990649
2013-10-11,,,,,,,,,,,,,,,,35.724056100088816
2013-10-15,,,,,,,,,,,,,,,,35.73443115496878
2013-10-16,,,,,,,,,,,,,,,,36.13897124295811
2013-10-17,,,,,,,,,,,,,,,,36.408663315976305
2013-10-18,,,,,,,,,,,,,,,,36.70947659671034
2013-10-21,,,,,,,,,,,,,,,,36.68873044387447
2013-10-22,,,,,,,,,,,,,,,,36.95842647381673
2013-10-23,,,,,,,,,,,,,,,,36.719851651590304
2013-10-24,,,,,,,,,,,,,,,,36.88581691735321
2013-10-25,,,,,,,,,,,,,,,,36.96879757177263
2013-10-28,,,,,,,,,,,,,,,,37.01028987744438
2013-10-29,,,,,,,,,,,,,,,,37.20737239399906
2013-10-30,,,,,,,,,,,,,,,,37.03103603028025
2013-10-31,,,,,,,,,,,,,,,,37.01028987744438
