formatted_date,ZQQ.TO,XQQ.TO,HXQ.TO,HXS.TO
2020-07-02,81.39013267751328,88.02727411080207,19.827499389648438,20.7549991607666
2020-07-03,81.51892627203678,88.15660215472907,19.822500228881836,20.55500030517578
2020-07-06,83.44017654883655,90.19347156854187,20.1825008392334,20.96500015258789
2020-07-07,82.81765506808436,89.5252890083201,20.157499313354492,20.899999618530273
2020-07-08,83.89097869609701,90.61377743347039,20.25,20.834999084472656
2020-07-09,84.62083090188857,91.47593972618155,20.559999465942383,20.877500534057617
2020-07-10,85.29703002837456,92.18723163437899,20.732500076293945,21.082500457763672
2020-07-13,83.40797815020566,90.22580152395676,20.290000915527344,20.940000534057617
2020-07-14,84.17003694343752,90.99097395042324,20.482500076293945,21.239999771118164
2020-07-15,84.17003694343752,90.99097395042324,20.357500076293945,21.260000228881836
2020-07-16,83.56897833216945,90.52755873751904,20.262500762939453,21.299999237060547
2020-07-17,83.75144138361735,90.55988869293395,20.31999969482422,21.38249969482422
2020-07-20,86.14495667716169,93.1356126230415,20.850000381469727,21.482500076293945
2020-07-21,85.15749271589489,92.14412228640332,20.502500534057617,21.375
2020-07-22,85.41509628256071,92.3812195891358,20.467500686645508,21.4325008392334
2020-07-23,83.09671331542488,90.01025478407843,19.940000534057617,21.135000228881836
2020-07-24,82.45272077637917,89.13731309880649,19.772499084472656,21.040000915527344
2020-07-27,83.90170603643436,90.69999612942172,20.0575008392334,21.100000381469727
2020-07-28,82.86058080705259,89.56839835629577,19.872499465942383,21.010000228881836
2020-07-29,83.79437531139497,90.59221864834885,20.012500762939453,21.212499618530273
2020-07-30,84.21297087121515,91.04486269095966,20.270000457763672,21.287500381469727
2020-07-31,85.70489005904798,92.5428775884777,20.547500610351562,21.362499237060547
2020-08-04,87.13241244961907,94.19177109277686,20.725000381469727,21.47249984741211
2020-08-05,87.36854495799135,94.47197774348501,20.75749969482422,21.514999389648438
2020-08-06,88.4633314554881,95.70056538285567,21.0674991607666,21.707500457763672
2020-08-07,87.49733855251485,94.62285635026615,20.97249984741211,21.864999771118164
2020-08-10,87.1216769204723,94.12710295967966,20.790000915527344,21.860000610351562
2020-08-11,85.45803021033835,92.3812195891358,20.362499237060547,21.649999618530273
2020-08-12,87.58320640807011,94.69829565365673,20.842500686645508,21.875
2020-08-13,87.76566945951801,94.88150421585276,20.827499389648438,21.762500762939453
2020-08-14,87.64761139414128,94.75217617192575,20.782499313354492,21.815000534057617
2020-08-17,88.645794506936,95.7867758565396,20.987499237060547,21.799999237060547
2020-08-18,89.51519221401665,96.78904558573855,21.127500534057617,21.780000686645508
2020-08-19,88.9570593417168,96.18553115861398,21.05500030517578,21.75
2020-08-20,90.10551529613795,97.4248981905454,21.315000534057617,21.762500762939453
2020-08-21,90.76024336433042,98.12541070618207,21.452499389648438,21.877500534057617
2020-08-24,91.26470677970588,98.6750363927702,21.612499237060547,22.157499313354492
2020-08-25,91.99456717430685,99.46176760435819,21.732500076293945,22.155000686645508
2020-08-26,93.88361905247574,101.49863701817098,22.125,22.337499618530273
2020-08-27,93.58308974684171,101.18610041204794,22.087499618530273,22.34000015258789
2020-08-28,94.04461923443952,101.70340436548855,22.125,22.447500228881836
2020-08-31,94.97840554997249,102.58712544332126,22.24250030517578,22.295000076293945
2020-09-01,96.38446507105947,104.17135903679062,22.612499237060547,22.520000457763672
2020-09-02,97.35044978522332,105.25983923967351,22.829999923706055,22.852500915527344
2020-09-03,92.28436913960354,99.82818472875027,21.790000915527344,22.15250015258789
2020-09-04,91.16811158381326,98.51338661569568,21.422500610351562,21.86750030517578
2020-09-08,86.57428776612863,93.59902783594568,20.607500076293945,21.540000915527344
2020-09-09,89.19319185008908,96.48728837217627,21.145000457763672,21.862499237060547
2020-09-10,87.33634655936048,94.45041895836349,20.739999771118164,21.549999237060547
2020-09-11,86.87481707176266,93.90078504950796,20.604999542236328,21.524999618530273
2020-09-14,88.30233127352433,95.49579803553809,20.9325008392334,21.80500030517578
2020-09-15,89.61178740990927,96.87526428168988,21.229999542236328,21.862499237060547
2020-09-16,88.06620695396145,95.30181008078128,20.899999618530273,21.8125
2020-09-17,86.75675081757652,93.82534574611739,20.485000610351562,21.549999237060547
2020-09-18,85.58682380486184,92.58598693645337,20.342500686645508,21.407499313354492
2020-09-21,85.89808863964264,92.82307601691845,20.577499389648438,21.325000762939453
2020-09-22,87.55100800943924,94.66595747597442,20.959999084472656,21.565000534057617
2020-09-23,84.6423019601821,91.50827790386386,20.36750030517578,21.149999618530273
2020-09-24,85.12529431726402,92.03635302759784,20.377500534057617,21.1200008392334
2020-09-25,87.17534637739669,94.45041895836349,21.010000228881836,21.577499389648438
2020-09-28,88.87119967497094,96.05620311468698,21.334999084472656,21.897499084472656
2020-09-29,88.59213323882102,95.93765446332074,21.34749984741211,21.875
2020-09-30,89.33272916256875,96.67049693437231,21.415000915527344,21.88249969482422
2020-10-01,90.6636481684378,98.0823013582064,21.627500534057617,21.94499969482422
2020-10-02,88.11986822207643,95.26948012536639,21.11750030517578,21.78499984741211
2020-10-05,90.03038296972944,97.38178884256973,21.4950008392334,22.09749984741211
2020-10-06,88.51700091241251,95.58201673148943,21.15250015258789,21.86750030517578
2020-10-07,89.99818457109856,97.33867949459407,21.477500915527344,22.1924991607666
2020-10-08,90.39531726143464,97.69432544869278,21.462499618530273,22.25
2020-10-09,91.70477339781958,99.18156095365005,21.667499542236328,22.325000762939453
2020-10-13,94.47394213459705,102.12371023041707,22.372499465942383,22.575000762939453
2020-10-14,93.7118833413652,101.31542845597494,22.204999923706055,22.475000381469727
2020-10-15,93.0678908023195,100.78734510997354,22.162500381469727,22.522499084472656
2020-10-16,92.60636131472168,100.22694003082466,22.0,22.4950008392334
2020-10-19,91.01784693099623,98.49182783057415,21.6299991607666,22.112499237060547
2020-10-20,91.38277303389201,98.82591499955133,21.600000381469727,22.135000228881836
